G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5450.0","main.cluster index_upperinput":"5450.0"}	This Node is a Singleton	N/A	N/A	N/A	14.4000	14.4000	0	N/A	N/A	0	0	5450	-1	0	499.1640	0	499.1640	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5452.0","main.cluster index_upperinput":"5452.0"}	This Node is a Singleton	N/A	N/A	N/A	25.5000	25.5000	0	N/A	N/A	0	0	5452	-1	0	1485.7100	0	1485.7100	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5453.0","main.cluster index_upperinput":"5453.0"}	This Node is a Singleton	N/A	N/A	N/A	7.3000	7.3000	0	N/A	N/A	0	0	5453	-1	0	417.1010	0	417.1010	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5454.0","main.cluster index_upperinput":"5454.0"}	This Node is a Singleton	N/A	N/A	N/A	27.8000	27.8000	0	N/A	N/A	0	0	5454	-1	0	431.2410	0	431.2410	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5456.0","main.cluster index_upperinput":"5456.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=219&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	1.7000	1.7000	0	N/A	N/A	0	0	5456	219	0	-209.0250	-1	211.0250	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5457.0","main.cluster index_upperinput":"5457.0"}	This Node is a Singleton	N/A	N/A	N/A	30.2000	30.2000	0	N/A	N/A	0	0	5457	-1	0	837.4820	0	837.4820	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5460.0","main.cluster index_upperinput":"5460.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=80&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	12.9000	12.9000	0	N/A	N/A	0	0	5460	80	0	-831.2050	-1	833.2050	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5461.0","main.cluster index_upperinput":"5461.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	31.4000	31.4000	0	N/A	N/A	0	0	5461	48	0	-324.1870	-1	326.1870	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5462.0","main.cluster index_upperinput":"5462.0"}	This Node is a Singleton	N/A	N/A	N/A	24.9000	24.9000	0	N/A	N/A	0	0	5462	-1	0	-1027.5380	-1	1029.5380	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5464.0","main.cluster index_upperinput":"5464.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1000	7.1000	0	N/A	N/A	0	0	5464	-1	0	830.1920	0	830.1920	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5466.0","main.cluster index_upperinput":"5466.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=547&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	16.6000	16.6000	0	N/A	N/A	0	0	5466	547	0	-669.3650	-1	671.3650	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5467.0","main.cluster index_upperinput":"5467.0"}	This Node is a Singleton	N/A	N/A	N/A	21.3000	21.3000	0	N/A	N/A	0	0	5467	-1	0	1082.4720	0	1082.4720	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5468.0","main.cluster index_upperinput":"5468.0"}	This Node is a Singleton	N/A	N/A	N/A	6.2000	6.2000	0	N/A	N/A	0	0	5468	-1	0	900.2270	0	900.2270	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5470.0","main.cluster index_upperinput":"5470.0"}	This Node is a Singleton	N/A	N/A	N/A	13.8000	13.8000	0	N/A	N/A	0	0	5470	-1	0	357.1350	0	357.1350	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5471.0","main.cluster index_upperinput":"5471.0"}	This Node is a Singleton	N/A	N/A	N/A	11.4000	11.4000	0	N/A	N/A	0	0	5471	-1	0	425.0480	0	425.0480	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5472.0","main.cluster index_upperinput":"5472.0"}	This Node is a Singleton	N/A	N/A	N/A	26.8000	26.8000	0	N/A	N/A	0	0	5472	-1	0	433.2580	0	433.2580	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5473.0","main.cluster index_upperinput":"5473.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	8.8000	8.8000	0	N/A	N/A	0	0	5473	11	0	-456.0800	-1	458.0800	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5476.0","main.cluster index_upperinput":"5476.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=547&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	16.3000	16.3000	0	N/A	N/A	0	0	5476	547	0	-671.3810	-1	673.3810	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5477.0","main.cluster index_upperinput":"5477.0"}	This Node is a Singleton	N/A	N/A	N/A	12.2000	12.2000	0	N/A	N/A	0	0	5477	-1	0	603.0920	0	603.0920	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5479.0","main.cluster index_upperinput":"5479.0"}	This Node is a Singleton	N/A	N/A	N/A	9.1000	9.1000	0	N/A	N/A	0	0	5479	-1	0	354.0600	0	354.0600	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5482.0","main.cluster index_upperinput":"5482.0"}	This Node is a Singleton	N/A	N/A	N/A	15.1000	15.1000	0	N/A	N/A	0	0	5482	-1	0	-593.1460	-1	595.1460	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5483.0","main.cluster index_upperinput":"5483.0"}	This Node is a Singleton	N/A	N/A	N/A	9.7000	9.7000	0	N/A	N/A	0	0	5483	-1	0	491.0450	0	491.0450	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5484.0","main.cluster index_upperinput":"5484.0"}	This Node is a Singleton	N/A	N/A	N/A	23.0000	23.0000	0	N/A	N/A	0	0	5484	-1	0	518.2850	0	518.2850	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5485.0","main.cluster index_upperinput":"5485.0"}	This Node is a Singleton	N/A	N/A	N/A	25.4000	25.4000	0	N/A	N/A	0	0	5485	-1	0	1231.5710	0	1231.5710	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5486.0","main.cluster index_upperinput":"5486.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	10.1000	10.1000	0	N/A	N/A	0	0	5486	11	0	-634.0910	-1	636.0910	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5487.0","main.cluster index_upperinput":"5487.0"}	This Node is a Singleton	N/A	N/A	N/A	15.0000	15.0000	0	N/A	N/A	0	0	5487	-1	0	642.0780	0	642.0780	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5489.0","main.cluster index_upperinput":"5489.0"}	This Node is a Singleton	N/A	N/A	N/A	21.9000	21.9000	0	N/A	N/A	0	0	5489	-1	0	1918.8510	0	1918.8510	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5496.0","main.cluster index_upperinput":"5496.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	25.3000	25.3000	0	N/A	N/A	0	0	5496	38	0	-1921.8380	-1	1923.8380	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5499.0","main.cluster index_upperinput":"5499.0"}	This Node is a Singleton	N/A	N/A	N/A	29.6000	29.6000	0	N/A	N/A	0	0	5499	-1	0	312.1710	0	312.1710	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5500.0","main.cluster index_upperinput":"5500.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=55&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	19.0000	19.0000	0	N/A	N/A	0	0	5500	55	0	-613.2060	-1	615.2060	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5502.0","main.cluster index_upperinput":"5502.0"}	This Node is a Singleton	N/A	N/A	N/A	7.8000	7.8000	0	N/A	N/A	0	0	5502	-1	0	373.1140	0	373.1140	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5507.0","main.cluster index_upperinput":"5507.0"}	This Node is a Singleton	N/A	N/A	N/A	28.7000	28.7000	0	N/A	N/A	0	0	5507	-1	0	221.1560	0	221.1560	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5508.0","main.cluster index_upperinput":"5508.0"}	This Node is a Singleton	N/A	N/A	N/A	11.0000	11.0000	0	N/A	N/A	0	0	5508	-1	0	435.0350	0	435.0350	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5512.0","main.cluster index_upperinput":"5512.0"}	This Node is a Singleton	N/A	N/A	N/A	10.3000	10.3000	0	N/A	N/A	0	0	5512	-1	0	585.1250	0	585.1250	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5515.0","main.cluster index_upperinput":"5515.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	10.2000	10.2000	0	N/A	N/A	0	0	5515	3	0	-563.1460	-1	565.1460	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5516.0","main.cluster index_upperinput":"5516.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	15.8000	15.8000	0	N/A	N/A	0	0	5516	1	0	-899.1560	-1	901.1560	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5517.0","main.cluster index_upperinput":"5517.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	21.1000	21.1000	0	N/A	N/A	0	0	5517	4	0	-621.1390	-1	623.1390	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5518.0","main.cluster index_upperinput":"5518.0"}	This Node is a Singleton	N/A	N/A	N/A	29.3000	29.3000	0	N/A	N/A	0	0	5518	-1	0	505.3140	0	505.3140	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5519.0","main.cluster index_upperinput":"5519.0"}	This Node is a Singleton	N/A	N/A	N/A	21.5000	21.5000	0	N/A	N/A	0	0	5519	-1	0	959.4170	0	959.4170	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5520.0","main.cluster index_upperinput":"5520.0"}	This Node is a Singleton	N/A	N/A	N/A	8.4000	8.4000	0	N/A	N/A	0	0	5520	-1	0	-911.1450	-1	913.1450	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5521.0","main.cluster index_upperinput":"5521.0"}	This Node is a Singleton	N/A	N/A	N/A	30.3000	30.3000	0	N/A	N/A	0	0	5521	-1	0	255.2320	0	255.2320	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5525.0","main.cluster index_upperinput":"5525.0"}	This Node is a Singleton	N/A	N/A	N/A	23.7000	23.7000	0	N/A	N/A	0	0	5525	-1	0	-1614.7210	-1	1616.7210	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5529.0","main.cluster index_upperinput":"5529.0"}	This Node is a Singleton	N/A	N/A	N/A	23.6000	23.6000	0	N/A	N/A	0	0	5529	-1	0	1161.5310	0	1161.5310	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5532.0","main.cluster index_upperinput":"5532.0"}	This Node is a Singleton	N/A	N/A	N/A	17.4000	17.4000	0	N/A	N/A	0	0	5532	-1	0	-609.8250	-1	611.8250	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5536.0","main.cluster index_upperinput":"5536.0"}	This Node is a Singleton	N/A	N/A	N/A	19.8000	19.8000	0	N/A	N/A	0	0	5536	-1	0	1160.5970	0	1160.5970	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5537.0","main.cluster index_upperinput":"5537.0"}	This Node is a Singleton	N/A	N/A	N/A	21.3000	21.3000	0	N/A	N/A	0	0	5537	-1	0	1777.7900	0	1777.7900	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5541.0","main.cluster index_upperinput":"5541.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8000	6.8000	0	N/A	N/A	0	0	5541	-1	0	898.1910	0	898.1910	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5542.0","main.cluster index_upperinput":"5542.0"}	This Node is a Singleton	N/A	N/A	N/A	15.5000	15.5000	0	N/A	N/A	0	0	5542	-1	0	604.1370	0	604.1370	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5543.0","main.cluster index_upperinput":"5543.0"}	This Node is a Singleton	N/A	N/A	N/A	31.0000	31.0000	0	N/A	N/A	0	0	5543	-1	0	295.2290	0	295.2290	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5544.0","main.cluster index_upperinput":"5544.0"}	This Node is a Singleton	N/A	N/A	N/A	29.0000	29.0000	0	N/A	N/A	0	0	5544	-1	0	897.4820	0	897.4820	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5546.0","main.cluster index_upperinput":"5546.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	17.5000	17.5000	0	N/A	N/A	0	0	5546	12	0	-1104.2780	-1	1106.2780	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5549.0","main.cluster index_upperinput":"5549.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4000	3.4000	0	N/A	N/A	0	0	5549	-1	0	291.0280	0	291.0280	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5552.0","main.cluster index_upperinput":"5552.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=242&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	9.8000	9.8000	0	N/A	N/A	0	0	5552	242	0	-414.0470	-1	416.0470	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5555.0","main.cluster index_upperinput":"5555.0"}	This Node is a Singleton	N/A	N/A	N/A	14.5000	14.5000	0	N/A	N/A	0	0	5555	-1	0	608.0980	0	608.0980	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5556.0","main.cluster index_upperinput":"5556.0"}	This Node is a Singleton	N/A	N/A	N/A	22.6000	22.6000	0	N/A	N/A	0	0	5556	-1	0	-607.2670	-1	609.2670	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5557.0","main.cluster index_upperinput":"5557.0"}	This Node is a Singleton	N/A	N/A	N/A	9.0000	9.0000	0	N/A	N/A	0	0	5557	-1	0	758.1550	0	758.1550	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5559.0","main.cluster index_upperinput":"5559.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=597&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	19.7000	19.7000	0	N/A	N/A	0	0	5559	597	0	-867.8960	-1	869.8960	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5561.0","main.cluster index_upperinput":"5561.0"}	This Node is a Singleton	N/A	N/A	N/A	13.4000	13.4000	0	N/A	N/A	0	0	5561	-1	0	744.1250	0	744.1250	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5564.0","main.cluster index_upperinput":"5564.0"}	This Node is a Singleton	N/A	N/A	N/A	9.2000	9.2000	0	N/A	N/A	0	0	5564	-1	0	-151.0180	-1	153.0180	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5566.0","main.cluster index_upperinput":"5566.0"}	This Node is a Singleton	N/A	N/A	N/A	17.3000	17.3000	0	N/A	N/A	0	0	5566	-1	0	657.3110	0	657.3110	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5569.0","main.cluster index_upperinput":"5569.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	24.1000	24.1000	0	N/A	N/A	0	0	5569	41	0	-527.3020	-1	529.3020	0
